CLEC4A	NM_016184
CLEC4C	NM_130441
CLEC4D	NM_080387
CLEC4E	NM_014358
CLEC4F	NM_173535
CLEC4G	NM_198492
CLEC4GP1	NR_002931
CLEC4M	NM_001144909
CLEC5A	NM_013252
CLEC6A	NM_001007033
CLEC7A	NM_197947
CLEC9A	NM_207345
CLECL1	NM_001253750
CLGN	NM_004362
CLHC1	NM_152385
CLIC1	NM_001288
CLIC2	NM_001289
CLIC3	NM_004669
CLIC4	NM_013943
CLIC5	NM_001114086
CLIC6	NM_053277
CLINT1	NM_001195555
CLIP1	NM_001247997
CLIP1-AS1	NR_045382
CLIP2	NM_003388
CLIP3	NM_015526
CLIP4	NM_024692
CLK1	NM_004071
CLK2	NM_003993
CLK2P1	NR_002711
CLK3	NM_001130028
CLK4	NM_020666
CLLU1	NM_001025233
CLLU1OS	NM_001025232
CLMN	NM_024734
CLMP	NM_024769
CLN3	NM_001042432
CLN5	NM_006493
CLN6	NM_017882
CLN8	NM_018941
CLNK	NM_052964
CLNS1A	NM_001293
CLOCK	NM_004898
CLP1	NM_006831
CLPB	NM_001258393
CLPP	NM_006012
CLPS	NM_001832
CLPSL1	NM_001010886
CLPSL2	NM_207409
CLPTM1	NM_001294
CLPTM1L	NM_030782
CLPX	NM_006660
CLRN1	NM_001195794
CLRN1-AS1	NR_024066
CLRN2	NM_001079827
CLRN3	NM_152311
CLSPN	NM_022111
CLSTN1	NM_001009566
CLSTN2	NM_022131
CLSTN2-AS1	NR_108084
CLSTN3	NM_014718
CLTA	NM_007096
CLTB	NM_007097
CLTC	NM_004859
CLTCL1	NM_007098
CLU	NM_001831
CLUAP1	NM_015041
CLUH	NM_015229
CLUHP3	NR_024034
CLUL1	NM_199167
CLVS1	NM_173519
CLVS2	NM_001010852
CLYBL	NM_206808
CLYBL-AS1	NR_046525
CLYBL-AS2	NR_046526
CMA1	NM_001836
CMAHP	NR_002174
CMAS	NM_018686
CMBL	NM_138809
CMC1	NM_182523
CMC2	NM_020188
CMC4	NM_001018024
CMIP	NM_198390
CMKLR1	NM_001142345
CMPK1	NM_016308
CMPK2	NM_207315
CMSS1	NM_032359
CMTM1	NM_052999
CMTM2	NM_144673
CMTM3	NM_144601
CMTM4	NM_178818
CMTM5	NM_138460
CMTM6	NM_017801
CMTM7	NM_138410
CMTM8	NM_178868
CMTR1	NM_015050
CMTR2	NM_001099642
CMYA5	NM_153610
CNBD1	NM_173538
CNBD2	NM_080834
CNBP	NM_001127192
CNDP1	NM_032649
CNDP2	NM_018235
CNEP1R1	NM_153261
CNFN	NM_032488
CNGA1	NM_001142564
CNGA2	NM_005140
CNGA3	NM_001298
CNGA4	NM_001037329
CNGB1	NM_001297
CNGB3	NM_019098
CNIH1	NM_005776
CNIH2	NM_182553
CNIH3	NM_152495
CNIH4	NM_014184
CNKSR1	NM_006314
CNKSR2	NM_014927
CNKSR3	NM_173515
CNMD	NM_007015
CNN1	NM_001299
CNN2	NM_004368
CNN3	NM_001839
CNNM1	NM_020348
CNNM2	NM_017649
CNNM3	NM_017623
CNNM4	NM_020184
CNOT1	NM_016284
CNOT10	NM_001256742
CNOT11	NM_017546
CNOT2	NM_014515
CNOT3	NM_014516
CNOT4	NM_001190850
CNOT6	NM_001303241
CNOT6L	NM_144571
CNOT7	NM_013354
CNOT8	NM_004779
CNOT9	NM_001271634
CNP	NM_033133
CNPPD1	NM_015680
CNPY1	NM_001103176
CNPY2	NM_014255
CNPY3	NM_006586
CNPY3-GNMT	NM_001318856
CNPY4	NM_152755
CNR1	NM_016083
CNR2	NM_001841
CNRIP1	NM_015463
CNST	NM_152609
CNTD1	NM_173478
CNTD2	NM_024877
CNTF	NM_000614
CNTFR	NM_001842
CNTFR-AS1	NR_024369
CNTLN	NM_017738
CNTN1	NM_175038
CNTN2	NM_005076
CNTN3	NM_020872
CNTN4	NM_175607
CNTN4-AS1	NR_046554
CNTN4-AS2	NR_046555
CNTN5	NM_001243270
CNTN6	NM_014461
CNTNAP1	NM_003632
CNTNAP2	NM_014141
CNTNAP3	NM_033655
CNTNAP3B	NM_001201380
CNTNAP3P2	NR_111893
CNTNAP4	NM_138994
CNTNAP5	NM_130773
CNTRL	NM_007018
CNTROB	NM_001037144
COA1	NM_018224
COA3	NM_001040431
COA4	NM_016565
COA5	NM_001008215
COA6	NM_001012985
COA7	NM_023077
COASY	NM_001042532
COBL	NM_015198
COBLL1	NM_014900
COCH	NM_001135058
COG1	NM_018714
COG2	NM_007357
COG3	NM_031431
COG4	NM_015386
COG5	NM_006348
COG6	NM_020751
COG7	NM_153603
COG8	NM_032382
COIL	NM_004645
COL10A1	NM_000493
COL11A1	NM_001854
COL11A2	NM_080680
COL12A1	NM_004370
COL13A1	NM_001130103
COL14A1	NM_021110
COL15A1	NM_001855
COL16A1	NM_001856
COL17A1	NM_000494
COL18A1	NM_030582
COL18A1-AS1	NR_028082
COL18A1-AS2	NR_052004
COL19A1	NM_001858
COL1A1	NM_000088
COL1A2	NM_000089
COL20A1	NM_020882
COL21A1	NM_030820
COL22A1	NM_152888
COL23A1	NM_173465
COL24A1	NM_152890
COL25A1	NM_198721
COL26A1	NM_001278563
COL27A1	NM_032888
COL28A1	NM_001037763
COL2A1	NM_001844
COL3A1	NM_000090
COL4A1	NM_001845
COL4A2	NM_001846
COL4A2-AS1	NR_046583
COL4A2-AS2	NM_001267044
COL4A3	NM_000091
COL4A3BP	NM_001130105
COL4A4	NM_000092
COL4A5	NM_033380
COL4A6	NM_033641
COL5A1	NM_001278074
COL5A1-AS1	NR_138049
COL5A2	NM_000393
COL5A3	NM_015719
COL6A1	NM_001848
COL6A2	NM_001849
COL6A3	NM_004369
COL6A4P1	NR_027927
COL6A4P2	NR_027898
COL6A5	NM_001278298
COL6A6	NM_001102608
COL7A1	NM_000094
COL8A1	NM_020351
COL8A2	NM_005202
COL9A1	NM_001851
COL9A2	NM_001852
COL9A3	NM_001853
COLCA1	NM_001302644
COLCA2	NM_001271458
COLEC10	NM_006438
COLEC11	NM_001255985
COLEC12	NM_130386
COLGALT1	NM_024656
COLGALT2	NM_015101
COLQ	NM_005677
COMMD1	NM_152516
COMMD10	NM_016144
COMMD2	NM_016094
COMMD3	NM_012071
COMMD3-BMI1	NM_001204062
COMMD4	NM_017828
COMMD5	NM_001081004
COMMD6	NM_203497
COMMD7	NM_053041
COMMD8	NM_017845
COMMD9	NM_014186
COMP	NM_000095
COMT	NM_000754
COMTD1	NM_144589
COPA	NM_001098398
COPB1	NM_001144062
COPB2	NM_004766
COPE	NM_007263
COPG1	NM_016128
COPG2	NM_012133
COPRS	NM_018405
COPS2	NM_001143887
COPS3	NM_003653
COPS4	NM_016129
COPS5	NM_006837
COPS6	NM_006833
COPS7A	NM_016319
COPS7B	NM_022730
COPS8	NM_006710
COPS9	NM_138336
COPZ1	NM_001271736
COPZ2	NM_016429
COQ10A	NM_144576
COQ10B	NM_025147
COQ2	NM_015697
COQ3	NM_017421
COQ4	NM_016035
COQ5	NM_032314
COQ6	NM_182476
COQ7	NM_016138
COQ8A	NM_020247
COQ8B	NM_024876
COQ9	NM_020312
CORIN	NM_006587
CORO1A	NM_007074
CORO1B	NM_020441
CORO1C	NM_001105237
CORO2A	NM_052820
CORO2B	NM_001190456
CORO6	NM_032854
CORO7	NM_001201472
CORO7-PAM16	NM_001201479
CORT	NM_001302
COTL1	NM_021149
COX10	NM_001303
COX10-AS1	NR_049718
COX11	NM_004375
COX14	NM_001257134
COX15	NM_078470
COX16	NM_001204090
COX17	NM_005694
COX18	NM_173827
COX19	NM_001031617
COX20	NM_198076
COX4I1	NM_001861
COX4I2	NM_032609
COX5A	NM_004255
COX5B	NM_001862
COX6A1	NM_004373
COX6A2	NM_005205
COX6B1	NM_001863
COX6B2	NM_144613
COX6C	NM_004374
COX7A1	NM_001864
COX7A2	NM_001865
COX7A2L	NM_004718
COX7B	NM_001866
COX7B2	NM_130902
COX7C	NM_001867
COX8A	NM_004074
COX8C	NM_182971
CP	NM_000096
CPA1	NM_001868
CPA2	NM_001869
CPA3	NM_001870
CPA4	NM_016352
CPA5	NM_080385
CPA6	NM_020361
CPAMD8	NM_015692
CPB1	NM_001871
CPB2	NM_001872
CPB2-AS1	NR_046226
CPD	NM_001304
CPE	NM_001873
CPEB1	NM_030594
CPEB1-AS1	NR_046096
CPEB2	NM_001177382
CPEB2-AS1	NR_038857
CPEB3	NM_014912
CPEB4	NM_030627
CPED1	NM_024913
CPLX1	NM_006651
CPLX2	NM_001008220
CPLX3	NM_001030005
CPLX4	NM_181654
CPM	NM_001005502
CPN1	NM_001308
CPN2	NM_001080513
CPNE1	NM_152926
CPNE2	NM_152727
CPNE3	NM_003909
CPNE4	NM_130808
CPNE5	NM_020939
CPNE6	NM_006032
CPNE7	NM_153636
CPNE8	NM_153634
CPNE9	NM_153635
CPO	NM_173077
CPOX	NM_000097
CPPED1	NM_018340
CPQ	NM_016134
CPS1	NM_001875
CPS1-IT1	NR_002763
CPSF1	NM_013291
CPSF2	NM_017437
CPSF3	NM_016207
CPSF4	NM_006693
CPSF4L	NM_001129885
CPSF6	NM_007007
CPSF7	NM_024811
CPT1A	NM_001876
CPT1B	NM_004377
CPT1C	NM_001199753
CPT2	NM_000098
CPTP	NM_001029885
CPVL	NM_019029
CPXCR1	NM_001184771
CPXM1	NM_019609
CPXM2	NM_198148
CPZ	NM_001014447
CR1	NM_000651
CR1L	NM_175710
CR2	NM_001006658
CRABP1	NM_004378
CRABP2	NM_001878
CRACR2A	NM_001144958
CRACR2B	NM_173584
CRADD	NM_003805
CRAMP1	NM_020825
CRAT	NM_000755
CRAT37	NR_110106
CRAT40	NR_131984
CRAT8	NR_131985
CRB1	NM_201253
CRB2	NM_173689
CRB3	NM_174881
CRBN	NM_016302
CRCP	NM_001142414
CRCT1	NM_019060
CREB1	NM_134442
CREB3	NM_006368
CREB3L1	NM_052854
CREB3L2	NM_194071
CREB3L3	NM_032607
CREB3L4	NM_001255979
CREB5	NM_004904
CREBBP	NM_004380
CREBL2	NM_001310
CREBRF	NM_153607
CREBZF	NM_001039618
CREG1	NM_003851
CREG2	NM_153836
CRELD1	NM_001031717
CRELD2	NM_001135101
CREM	NM_181571
CRH	NM_000756
CRHBP	NM_001882
CRHR1	NM_001145146
CRHR1-IT1	NR_026680
CRHR1-IT1-CRHR1	NM_001256299
CRHR2	NM_001202475
CRIM1	NM_016441
CRIP1	NM_001311
CRIP2	NM_001270837
CRIP3	NM_206922
CRIPAK	NM_175918
CRIPT	NM_014171
CRISP1	NM_001131
CRISP2	NM_001142407
CRISP3	NM_006061
CRISPLD1	NM_031461
CRISPLD2	NM_031476
CRK	NM_016823
CRKL	NM_005207
CRLF1	NM_004750
CRLF2	NM_022148
CRLF3	NM_015986
CRLS1	NM_019095
CRMP1	NM_001014809
CRNDE	NR_034105
CRNKL1	NM_016652
CRNN	NM_016190
CROCC	NM_014675
CROCCP2	NR_026752
CROCCP3	NR_023386
CROT	NM_021151
CRP	NM_000567
CRSP8P	NR_003665
CRTAC1	NM_018058
CRTAM	NM_019604
CRTAP	NM_006371
CRTC1	NM_001098482
CRTC2	NM_181715
CRTC3	NM_022769
CRTC3-AS1	NR_120372
CRX	NM_000554
CRY1	NM_004075
CRY2	NM_021117
CRYAA	NM_000394
CRYAB	NM_001885
CRYBA1	NM_005208
CRYBA2	NM_057094
CRYBA4	NM_001886
CRYBB1	NM_001887
CRYBB2	NM_000496
CRYBB2P1	NR_033734
CRYBB3	NM_004076
CRYBG3	NM_153605
CRYGA	NM_014617
CRYGB	NM_005210
CRYGC	NM_020989
CRYGD	NM_006891
CRYGN	NM_144727
CRYGS	NM_017541
CRYL1	NM_015974
CRYM	NM_001888
CRYM-AS1	NR_026675
CRYZ	NM_001889
CRYZL1	NM_145858
CS	NM_004077
CSAD	NM_001244705
CSAG4	NR_073432
CSDC2	NM_014460
CSDE1	NM_001242891
CSE1L	NM_001316
CSE1L-AS1	NR_110624
CSF1	NM_000757
CSF1R	NM_005211
CSF2	NM_000758
CSF2RA	NM_001161530
CSF2RB	NM_000395
CSF3	NM_000759
CSF3R	NM_000760
CSGALNACT1	NM_018371
CSGALNACT2	NM_018590
CSH1	NM_001317
CSH2	NM_020991
CSHL1	NM_022579
CSK	NM_001127190
CSMD1	NM_033225
CSMD2	NM_052896
CSMD2-AS1	NR_038372
CSMD3	NM_198123
CSN1S1	NM_001890
CSN1S2AP	NR_003720
CSN1S2BP	NR_033311
CSN2	NM_001891
CSN3	NM_005212
CSNK1A1	NM_001025105
CSNK1A1L	NM_145203
CSNK1A1P1	NR_027320
CSNK1D	NM_001893
CSNK1E	NM_001894
CSNK1G1	NM_022048
CSNK1G2	NM_001319
CSNK1G2-AS1	NR_033400
CSNK1G3	NM_001044723
CSNK2A1	NM_001895
CSNK2A2	NM_001896
CSNK2A3	NM_001256686
CSNK2B	NM_001320
CSPG4	NM_001897
CSPG4P1Y	NR_001554
CSPG5	NM_001206943
CSPP1	NM_024790
CSRNP1	NM_033027
CSRNP2	NM_030809
CSRNP3	NM_024969
CSRP1	NM_001193571
CSRP2	NM_001321
CSRP3	NM_003476
CST1	NM_001898
CST11	NM_130794
CST13P	NR_001279
CST2	NM_001322
CST3	NM_000099
CST4	NM_001899
CST5	NM_001900
CST6	NM_001323
CST7	NM_003650
CST8	NM_005492
CST9	NM_001008693
CST9L	NM_080610
CSTA	NM_005213
CSTB	NM_000100
CSTF1	NM_001033521
CSTF2	NM_001325
CSTF2T	NM_015235
CSTF3	NM_001326
CSTF3-AS1	NR_034027
CSTL1	NM_138283
CT45A1	NM_001017417
CT45A10	NM_001291527
CT45A3	NM_001017435
CT45A5	NM_001172288
CT45A8	NM_001291535
CT45A9	NM_001291540
CT47A1	NM_001080146
CT47A10	NM_001080137
CT47A11	NM_173571
CT47A12	NM_001242922
CT47A2	NM_001080145
CT47A3	NM_001080144
CT47A4	NM_001080143
CT47A5	NM_001080142
CT47A6	NM_001080141
CT47A7	NM_001080140
CT47A8	NM_001080139
CT47A9	NM_001080138
CT47B1	NM_001145718
CT55	NM_001031705
CT62	NM_001102658
CT83	NM_001017978
CTAG1A	NM_139250
CTAG1B	NM_001327
CTAG2	NM_020994
CTAGE1	NM_172241
CTAGE10P	NR_003268
CTAGE11P	NR_027466
CTAGE15	NM_001008747
CTAGE4	NM_198495
CTAGE6	NM_178561
CTAGE7P	NR_044994
CTAGE8	NM_001278507
CTAGE9	NM_001145659
CTB-113P19.1	NR_109873
CTB-178M22.2	NR_109894
CTBP1	NM_001328
CTBP1-AS	NR_104331
CTBP1-AS2	NR_033339
CTBP2	NM_022802
CTBS	NM_004388
CTC-338M12.4	NR_109909
CTC1	NM_025099
CTCF	NM_006565
CTCFL	NM_001269043
CTD-2194D22.4	NR_109912
CTD-2201I18.1	NR_109930
CTD-2270F17.1	NR_109899
CTD-2297D10.2	NR_109915
CTD-2350J17.1	NR_109945
CTD-3080P12.3	NR_109911
CTDNEP1	NM_001143775
CTDP1	NM_004715
CTDSP1	NM_001206878
CTDSP2	NM_005730
CTDSPL	NM_001008392
CTDSPL2	NM_016396
CTF1	NM_001330
CTGF	NM_001901
CTH	NM_001902
CTHRC1	NM_138455
CTIF	NM_001142397
CTLA4	NM_005214
CTNNA1	NM_001903
CTNNA2	NM_004389
CTNNA3	NM_013266
CTNNAL1	NM_003798
CTNNB1	NM_001904
CTNNBIP1	NM_001012329
CTNNBL1	NM_030877
CTNND1	NM_001085458
CTNND2	NM_001332
CTNS	NM_001031681
CTPS1	NM_001905
CTPS2	NM_019857
CTR9	NM_014633
CTRB1	NM_001906
CTRB2	NM_001025200
CTRC	NM_007272
CTRL	NM_001907
CTSA	NM_000308
CTSB	NM_001908
CTSC	NM_001814
CTSD	NM_001909
CTSE	NM_001910
CTSF	NM_003793
CTSG	NM_001911
CTSH	NM_004390
CTSK	NM_000396
CTSL	NM_001257972
CTSL3P	NR_027917
CTSLP2	NR_033407
CTSLP8	NR_033405
CTSO	NM_001334
CTSS	NM_004079
CTSV	NM_001333
CTSW	NM_001335
CTSZ	NM_001336
CTTN	NM_001184740
CTTNBP2	NM_033427
CTTNBP2NL	NM_018704
CTU1	NM_145232
CTU2	NM_001012759
CTXN1	NM_206833
CTXN2	NM_001145668
CTXN3	NM_001127385
CUBN	NM_001081
CUEDC1	NM_001271875
CUEDC2	NM_024040
CUL1	NM_003592
CUL2	NM_001198779
CUL3	NM_003590
CUL4A	NM_001008895
CUL4B	NM_003588
CUL5	NM_003478
CUL7	NM_001168370
CUL9	NM_015089
CUTA	NM_001014433
CUTC	NM_015960
CUX1	NM_181552
CUX2	NM_015267
CUZD1	NM_022034
CWC15	NM_016403
CWC22	NM_020943
CWC25	NM_017748
CWC27	NM_005869
CWF19L1	NM_018294
CWF19L2	NM_152434
CWH43	NM_025087
CX3CL1	NM_002996
CX3CR1	NM_001171174
CXADR	NM_001338
CXADRP2	NR_024387
CXADRP3	NR_024076
CXCL1	NM_001511
CXCL10	NM_001565
CXCL11	NM_005409
CXCL12	NM_001178134
CXCL13	NM_006419
CXCL14	NM_004887
CXCL16	NM_022059
CXCL17	NM_198477
CXCL2	NM_002089
CXCL3	NM_002090
CXCL5	NM_002994
CXCL6	NM_002993
CXCL8	NM_000584
CXCL9	NM_002416
CXCR1	NM_000634
CXCR2	NM_001557
CXCR2P1	NR_002712
CXCR3	NM_001142797
CXCR4	NM_003467
CXCR5	NM_001716
CXCR6	NM_006564
CXXC1	NM_001101654
CXXC1P1	NR_033924
CXXC4	NM_025212
CXXC5	NM_016463
CXorf21	NM_025159
CXorf23	NM_198279
CXorf36	NM_176819
CXorf38	NM_144970
CXorf40A	NM_001171907
CXorf40B	NM_001013845
CXorf49	NM_001145140
CXorf49B	NM_001145139
CXorf51A	NM_001144064
CXorf51B	NM_001244892
CXorf56	NM_022101
CXorf57	NM_018015
CXorf58	NM_152761
CXorf65	NM_001025265
CXorf66	NM_001013403
CXorf67	NM_203407
CYB561	NM_001017916
CYB561A3	NM_001161452
CYB561D1	NM_001134400
CYB561D2	NM_007022
CYB5A	NM_148923
CYB5B	NM_030579
CYB5D1	NM_144607
CYB5D2	NM_144611
CYB5R1	NM_016243
CYB5R2	NM_016229
CYB5R3	NM_001171660
CYB5R4	NM_016230
CYB5RL	NM_001031672
CYBA	NM_000101
CYBB	NM_000397
CYBRD1	NM_024843
CYC1	NM_001916
CYCS	NM_018947
CYCSP52	NR_001560
CYFIP1	NM_014608
CYFIP2	NM_001037333
CYGB	NM_134268
CYHR1	NM_138496
CYLC1	NM_021118
CYLC2	NM_001340
CYLD	NM_001042355
CYMP	NR_003599
CYMP-AS1	NR_108042
CYP11A1	NM_000781
CYP11B1	NM_000497
CYP11B2	NM_000498
CYP17A1	NM_000102
CYP19A1	NM_000103
CYP1A1	NM_000499
CYP1A2	NM_000761
CYP1B1	NM_000104
CYP1B1-AS1	NR_027252
CYP20A1	NM_177538
CYP21A1P	NR_040090
CYP21A2	NM_000500
CYP24A1	NM_000782
CYP26A1	NM_000783
CYP26B1	NM_019885
CYP26C1	NM_183374
CYP27A1	NM_000784
CYP27B1	NM_000785
CYP27C1	NM_001001665
CYP2A13	NM_000766
CYP2A6	NM_000762
CYP2A7	NM_000764
CYP2B6	NM_000767
CYP2B7P	NR_001278
CYP2C18	NM_000772
CYP2C19	NM_000769
CYP2C8	NM_000770
CYP2C9	NM_000771
CYP2D6	NM_000106
CYP2D7	NR_002570
CYP2E1	NM_000773
CYP2F1	NM_000774
CYP2G1P	NR_040249
CYP2J2	NM_000775
CYP2R1	NM_024514
CYP2S1	NM_030622
CYP2T1P	NR_144551
CYP2U1	NM_183075
CYP2W1	NM_017781
CYP39A1	NM_016593
CYP3A4	NM_017460
CYP3A43	NM_022820
CYP3A5	NM_000777
CYP3A7	NM_000765
CYP3A7-CYP3A51P	NM_001256497
CYP46A1	NM_006668
CYP4A11	NM_000778
CYP4A22	NM_001010969
CYP4B1	NM_001099772
CYP4F11	NM_001128932
CYP4F12	NM_023944
CYP4F2	NM_001082
CYP4F22	NM_173483
CYP4F24P	NR_033864
CYP4F29P	NR_026755
CYP4F3	NM_001199209
CYP4F30P	NR_023391
CYP4F35P	NR_026756
CYP4F62P	NR_103761
CYP4F8	NM_007253
CYP4V2	NM_207352
CYP4X1	NM_178033
CYP4Z1	NM_178134
CYP4Z2P	NR_002788
CYP51A1	NM_000786
CYP51A1-AS1	NR_122109
CYP7A1	NM_000780
CYP7B1	NM_004820
CYP8B1	NM_004391
CYR61	NM_001554
CYS1	NM_001037160
CYSLTR1	NM_006639
CYSLTR2	NM_020377
CYSRT1	NM_199001
CYSTM1	NM_032412
CYTH1	NM_017456
CYTH2	NM_017457
CYTH3	NM_004227
CYTH4	NM_013385
CYTIP	NM_004288
CYTL1	NM_018659
CYTOR	NR_024204
CYYR1	NM_052954
CYYR1-AS1	NR_135515
D21S2088E	NR_040254
D2HGDH	NM_152783
DAAM1	NM_014992
DAAM2	NM_001201427
DAB1	NM_021080
DAB1-AS1	NR_104362
DAB2	NM_001343
DAB2IP	NM_032552
DACH1	NM_080759
DACH2	NM_053281
DACT1	NM_016651
DACT2	NM_214462
DACT3	NM_145056
DACT3-AS1	NR_040041
DAD1	NM_001344
DAG1	NM_001177639
DAGLA	NM_006133
DAGLB	NM_139179
DALRD3	NM_001009996
DANCR	NR_024031
DAND5	NM_152654
DANT2	NR_130730
DAO	NM_001917
DAOA	NM_001161812
DAOA-AS1	NR_040247
DAP	NM_004394
DAP3	NM_004632
DAPK1	NM_004938
DAPK2	NM_014326
DAPK3	NM_001348
DAPL1	NM_001017920
DAPP1	NM_014395
DARS	NM_001349
DARS-AS1	NR_110199
DARS2	NM_018122
DAW1	NM_178821
DAXX	NM_001141970
DAZ1	NM_004081
DAZ2	NM_020363
DAZ3	NM_020364
DAZ4	NM_001005375
DAZAP1	NM_018959
DAZAP2	NM_001136266
DAZL	NM_001351
DBET	NR_121644
DBF4	NM_006716
DBF4B	NM_145663
DBH	NM_000787
DBH-AS1	NR_102735
DBI	NM_001178017
DBIL5P	NR_024120
DBIL5P2	NR_036635
DBN1	NM_004395
DBNDD1	NM_024043
DBNDD2	NM_001048225
DBNL	NM_001122956
DBP	NM_001352
DBR1	NM_016216
DBT	NM_001918
DBX1	NM_001029865
DBX2	NM_001004329
DCAF1	NM_014703
DCAF10	NM_024345
DCAF11	NM_001163484
DCAF12	NM_015397
DCAF12L1	NM_178470
DCAF12L2	NM_001013628
DCAF13	NM_015420
DCAF13P3	NR_027642
DCAF15	NM_138353
DCAF16	NM_017741
DCAF17	NM_025000
DCAF4	NM_001163509
DCAF4L1	NM_001029955
DCAF4L2	NM_152418
DCAF5	NM_003861
DCAF6	NM_001198956
DCAF7	NM_005828
DCAF8	NM_015726
DCAF8L1	NM_001017930
DCAF8L2	NM_001136533
DCAKD	NM_001128631
DCANP1	NM_130848
DCBLD1	NM_173674
DCBLD2	NM_080927
DCC	NM_005215
DCD	NM_053283
DCDC1	NM_181807
DCDC2	NM_016356
DCDC2B	NM_001099434
DCDC2C	NM_001287444
DCDC5	NM_020869
DCHS1	NM_003737
DCHS2	NM_017639
DCK	NM_000788
DCLK1	NM_004734
DCLK2	NM_001040261
DCLK3	NM_033403
DCLRE1A	NM_001271816
DCLRE1B	NM_022836
DCLRE1C	NM_001033855
DCLRE1CP1	NR_144469
DCN	NM_133503
DCP1A	NM_018403
DCP1B	NM_152640
DCP2	NM_152624
DCPS	NM_014026
DCST1	NM_152494
DCST1-AS1	NR_040773
DCST2	NM_144622
DCSTAMP	NM_030788
DCT	NM_001129889
DCTD	NM_001012732
DCTN1	NM_004082
DCTN1-AS1	NR_024463
DCTN2	NM_006400
DCTN3	NM_007234
DCTN4	NM_001135643
DCTN5	NM_032486
DCTN6	NM_006571
DCTPP1	NM_024096
DCUN1D1	NM_020640
DCUN1D2	NM_001014283
DCUN1D3	NM_173475
DCUN1D4	NM_001040402
DCUN1D5	NM_032299
DCX	NM_000555
DCXR	NM_016286
DDA1	NM_024050
DDAH1	NM_012137
DDAH2	NM_013974
DDB1	NM_001923
DDB2	NM_000107
DDC	NM_000790
DDC-AS1	NR_033845
DDHD1	NM_001160148
DDHD2	NM_001164232
DDI1	NM_001001711
DDI2	NM_032341
DDIAS	NM_145018
DDIT3	NM_001195057
DDIT4	NM_019058
DDIT4L	NM_145244
DDN	NM_015086
DDO	NM_003649
DDOST	NM_005216
DDR1	NM_001202521
DDR2	NM_006182
DDRGK1	NM_023935
DDT	NM_001084392
DDTL	NM_001084393
DDX1	NM_004939
DDX10	NM_004398
DDX11	NM_001257144
DDX11-AS1	NR_038927
DDX11L10	NR_045117
DDX11L16	NR_110561
DDX11L2	NR_024005
DDX11L5	NR_051986
DDX11L9	NR_051985
DDX12P	NR_033399
DDX17	NM_001098504
DDX18	NM_006773
DDX19A	NM_001320522
DDX19B	NM_007242
DDX20	NM_007204
DDX21	NM_004728
DDX23	NM_004818
DDX24	NM_020414
DDX25	NM_013264
DDX26B-AS1	NR_046740
DDX27	NM_017895
DDX28	NM_018380
DDX31	NM_022779
DDX39A	NM_005804
DDX39B	NM_080598
DDX39B-AS1	NR_133674
DDX3X	NM_001356
DDX3Y	NM_004660
DDX4	NM_024415
DDX41	NM_016222
DDX42	NM_203499
DDX43	NM_018665
DDX46	NM_014829
DDX47	NM_016355
DDX49	NM_019070
DDX5	NM_004396
DDX50	NM_024045
DDX51	NM_175066
DDX52	NM_007010
DDX53	NM_182699
DDX54	NM_001111322
DDX55	NM_020936
DDX56	NM_019082
DDX58	NM_014314
DDX59	NM_001031725
DDX6	NM_001257191
DDX60	NM_017631
DDX60L	NM_001012967
DEAF1	NM_021008
DEC1	NM_017418
DECR1	NM_001359
DECR2	NM_020664
DEDD	NM_001039712
DEDD2	NM_001270614
DEF6	NM_022047
DEF8	NM_207514
DEFA1	NM_004084
DEFA10P	NR_029386
DEFA11P	NR_073421
DEFA1B	NM_001042500
DEFA3	NM_005217
DEFA4	NM_001925
DEFA5	NM_021010
DEFA6	NM_001926
DEFA8P	NR_073407
DEFA9P	NR_073408
DEFB1	NM_005218
DEFB103A	NM_001081551
DEFB103B	NM_018661
DEFB104A	NM_080389
DEFB104B	NM_001040702
DEFB105A	NM_152250
DEFB105B	NM_001040703
DEFB106A	NM_152251
DEFB106B	NM_001040704
DEFB107A	NM_001037668
DEFB107B	NM_001040705
DEFB108B	NM_001002035
DEFB109P1	NR_024044
DEFB109P1B	NR_003668
DEFB110	NM_001037497
DEFB112	NM_001037498
DEFB113	NM_001037729
DEFB114	NM_001037499
DEFB115	NM_001037730
DEFB116	NM_001037731
DEFB118	NM_054112
DEFB119	NM_153323
DEFB121	NM_001171832
DEFB122	NR_045677
DEFB123	NM_153324
DEFB124	NM_001037500
DEFB125	NM_153325
DEFB126	NM_030931
DEFB127	NM_139074
DEFB128	NM_001037732
DEFB129	NM_080831
DEFB130	NM_001037804
DEFB131	NM_001040448
DEFB132	NM_207469
DEFB133	NM_001166478
DEFB134	NM_001302695
DEFB135	NM_001033017
DEFB136	NM_001033018
DEFB4A	NM_004942
DEFB4B	NM_001205266
DEFT1P	NR_036686
DEFT1P2	NR_036687
DEGS1	NM_003676
DEGS2	NM_206918
DEK	NM_003472
DENND1A	NM_020946
DENND1B	NM_001195215
DENND1C	NM_024898
DENND2A	NM_015689
DENND2C	NM_001256404
DENND2D	NM_001271833
DENND3	NM_014957
DENND4A	NM_001144823
DENND4B	NM_014856
DENND4C	NM_017925
DENND5A	NM_015213
DENND5B	NM_144973
DENND5B-AS1	NR_046909
DENND6A	NM_152678
DENND6B	NM_001001794
DENR	NM_003677
DEPDC1	NM_001114120
DEPDC1-AS1	NR_110671
DEPDC1B	NM_018369
